user_id,role,access_time,patients_accessed,session_duration,label
182,nurse,10:39,9,356,0
93,nurse,13:45,6,591,0
239,doctor,17:50,1,166,0
212,nurse,07:21,7,376,0
104,nurse,15:16,3,247,0
4,doctor,08:43,3,234,0
15,doctor,09:12,3,233,0
243,admin,08:41,2,291,0
275,doctor,12:29,4,88,0
162,nurse,06:13,7,499,0
34,admin,10:17,1,218,0
85,admin,17:38,4,140,0
158,nurse,16:45,2,229,0
122,doctor,12:28,3,170,0
192,nurse,07:49,5,557,0
248,doctor,15:09,2,234,0
269,admin,12:49,3,118,0
265,nurse,10:13,6,2581,1
60,doctor,07:19,1,411,0
171,nurse,20:56,2,142,0
160,nurse,06:36,6,417,0
99,nurse,15:17,10,253,0
140,nurse,10:10,6,148,0
264,doctor,08:13,5,239,0
146,nurse,13:10,3,249,0
228,nurse,07:08,2,331,0
197,admin,00:27,4,136,1
229,nurse,17:19,7,508,0
274,doctor,08:59,4,350,0
240,doctor,08:29,3,410,0
241,nurse,13:14,4,530,0
187,nurse,18:11,7,493,0
250,nurse,06:04,9,147,0
88,doctor,11:49,3,369,0
208,nurse,09:20,10,422,0
237,doctor,13:37,4,182,0
247,nurse,18:04,7,196,0
223,nurse,16:34,5,178,0
294,nurse,09:37,41,1066,1
91,nurse,15:25,3,396,0
195,doctor,12:31,6,398,0
72,doctor,16:57,6,60,0
232,nurse,15:24,9,190,0
154,doctor,16:50,6,215,0
177,admin,09:37,1,251,0
32,nurse,17:57,10,585,0
184,doctor,08:55,3,75,0
202,doctor,17:20,6,255,0
109,doctor,17:11,4,131,0
185,doctor,13:09,3,403,0
9,doctor,23:56,4,396,1
44,doctor,09:41,4,293,0
218,nurse,11:29,10,307,0
182,nurse,13:11,8,399,0
122,doctor,18:32,3,270,0
18,admin,08:36,4,233,0
41,doctor,09:46,6,329,0
144,admin,15:33,1,90,0
40,doctor,17:40,5,356,0
176,doctor,19:00,20,2559,1
170,nurse,19:22,6,238,0
156,doctor,18:50,5,193,0
87,doctor,16:03,6,209,0
147,nurse,21:05,4,348,0
130,doctor,09:39,3,200,0
58,nurse,11:58,9,3399,1
134,doctor,19:44,2,308,0
17,doctor,12:05,2,364,0
254,admin,14:49,4,166,0
86,nurse,12:36,7,117,0
60,nurse,07:10,9,294,0
273,nurse,13:24,8,332,0
223,doctor,07:18,4,255,0
22,nurse,09:58,10,416,0
140,doctor,12:17,3,110,0
237,doctor,19:43,6,183,0
100,nurse,22:21,4,250,0
35,nurse,06:26,3,358,0
113,doctor,18:18,3,158,0
30,doctor,16:42,2,366,0
62,nurse,08:54,4,282,0
290,nurse,11:57,3,446,0
39,doctor,17:29,3,278,0
166,nurse,14:10,3,231,0
171,nurse,07:16,6,181,0
103,doctor,16:25,2,390,0
221,nurse,12:39,3,557,0
18,doctor,08:04,5,188,0
255,nurse,23:40,2,567,1
78,doctor,18:21,4,354,0
252,doctor,14:27,4,95,0
247,nurse,04:34,7,260,1
47,nurse,17:34,7,131,0
149,nurse,12:11,10,110,0
154,admin,14:57,1,228,0
225,nurse,12:08,2,188,0
123,doctor,14:24,1,336,0
231,nurse,06:02,7,118,0
208,doctor,08:13,6,401,0
275,nurse,10:47,5,563,0
251,doctor,17:01,4,376,0
67,doctor,07:11,6,85,0
50,admin,15:39,2,77,0
255,nurse,13:04,5,308,0
206,doctor,12:07,6,354,0
110,nurse,07:37,4,261,0
213,doctor,09:44,3,343,0
298,doctor,07:08,1,383,0
9,nurse,21:05,2,93,0
146,doctor,18:51,42,659,1
268,doctor,14:26,2,149,0
93,nurse,21:39,7,3268,1
215,nurse,06:35,5,188,0
49,doctor,16:23,5,319,0
107,doctor,11:03,2,117,0
243,nurse,21:11,4,433,0
187,admin,11:27,16,1084,1
233,nurse,07:06,2,563,0
15,nurse,21:32,3,126,0
297,nurse,16:26,5,472,0
57,nurse,16:14,3,211,0
193,nurse,13:04,9,389,0
75,nurse,12:59,9,181,0
100,doctor,17:22,3,163,0
292,doctor,02:08,1,298,1
176,nurse,13:56,6,399,0
88,doctor,16:35,2,104,0
111,doctor,16:30,4,202,0
127,doctor,10:20,4,356,0
77,doctor,16:57,1,273,0
241,admin,16:02,18,2875,1
51,doctor,14:31,2,102,0
209,nurse,01:22,6,212,1
246,nurse,15:10,19,3036,1
233,nurse,10:55,37,778,1
238,nurse,06:55,3,287,0
17,nurse,15:27,6,447,0
107,admin,18:05,3,73,0
187,nurse,07:07,8,277,0
188,nurse,23:35,3,377,1
172,nurse,13:34,3,422,0
298,nurse,12:48,5,254,0
217,doctor,11:03,1,250,0
270,doctor,08:30,6,332,0
150,nurse,20:39,7,499,0
34,nurse,12:57,9,134,0
148,doctor,08:06,2,201,0
78,doctor,10:33,6,71,0
278,doctor,09:30,3,275,0
150,doctor,10:04,1,178,0
172,nurse,19:37,7,425,0
272,nurse,20:29,6,380,0
88,doctor,19:16,2,307,0
25,doctor,09:22,3,293,0
83,admin,16:18,2,134,0
79,nurse,11:15,3,111,0
226,admin,12:23,2,150,0
163,nurse,10:23,40,1505,1
63,admin,08:25,4,119,0
80,admin,08:47,3,196,0
294,nurse,10:51,9,263,0
21,nurse,10:43,10,149,0
113,doctor,14:22,1,227,0
299,doctor,15:14,3,160,0
229,doctor,17:42,1,322,0
262,doctor,07:58,6,244,0
219,doctor,12:24,3,66,0
229,doctor,15:05,2,287,0
227,nurse,15:10,8,463,0
45,nurse,10:13,6,333,0
172,admin,09:59,4,90,0
140,doctor,13:11,5,296,0
71,nurse,12:11,8,238,0
155,nurse,15:31,19,1619,1
135,doctor,17:53,42,654,1
214,nurse,11:31,5,104,0
35,doctor,16:47,3,357,0
133,nurse,21:44,3,281,0
133,nurse,11:37,2,164,0
70,doctor,12:10,1,199,0
183,doctor,07:18,3,331,0
100,nurse,11:48,8,3152,1
162,nurse,15:17,7,139,0
74,nurse,06:08,10,234,0
175,doctor,09:06,2,139,0
287,nurse,22:54,10,454,0
59,nurse,19:29,3,149,0
246,nurse,17:19,7,161,0
268,nurse,16:11,6,104,0
66,nurse,10:44,5,247,0
41,doctor,13:44,1,99,0
221,doctor,07:12,1,76,0
31,nurse,21:07,6,112,0
50,doctor,19:07,5,165,0
180,nurse,06:05,4,523,0
297,nurse,17:22,4,527,0
124,nurse,22:36,3,140,0
271,nurse,12:45,5,583,0
276,doctor,07:46,1,169,0
244,admin,13:44,2,270,0
182,nurse,18:27,5,353,0
161,doctor,08:29,1,326,0
148,doctor,15:46,1,102,0
146,doctor,14:38,6,219,0
116,nurse,19:18,8,186,0
244,nurse,17:11,2,435,0
225,nurse,22:42,3,151,0
53,doctor,18:59,2,93,0
103,doctor,16:54,4,122,0
256,doctor,11:48,6,357,0
205,nurse,17:30,8,595,0
233,nurse,09:07,6,340,0
69,nurse,06:06,2,515,0
92,doctor,13:38,6,227,0
50,doctor,19:04,6,326,0
104,nurse,15:42,9,341,0
277,nurse,06:48,2,597,0
197,doctor,14:20,4,286,0
286,nurse,15:56,10,2713,1
200,doctor,14:48,1,351,0
277,nurse,21:30,10,527,0
135,doctor,16:24,34,982,1
24,doctor,02:22,6,358,1
175,doctor,13:06,4,236,0
29,admin,18:15,2,165,0
34,nurse,15:07,7,176,0
236,doctor,17:55,4,350,0
11,nurse,21:37,2,594,0
166,doctor,16:06,4,111,0
255,nurse,22:51,7,175,0
224,nurse,12:31,3,520,0
136,nurse,07:19,8,501,0
48,doctor,18:54,5,108,0
291,nurse,22:30,8,197,0
155,doctor,19:19,18,3417,1
206,nurse,14:39,10,322,0
10,nurse,22:55,4,385,0
240,nurse,14:59,10,504,0
223,nurse,07:33,5,276,0
154,nurse,19:26,7,530,0
105,nurse,14:52,30,728,1
208,doctor,10:07,2,158,0
159,doctor,14:31,5,283,0
104,doctor,09:17,2,74,0
282,doctor,09:41,1,308,0
43,nurse,15:55,16,1233,1
47,nurse,18:53,4,210,0
62,doctor,15:42,5,328,0
122,doctor,16:07,3,228,0
121,nurse,19:13,4,144,0
226,doctor,13:16,5,88,0
58,nurse,16:34,8,333,0
75,nurse,17:30,7,510,0
18,doctor,18:42,1,413,0
130,admin,16:24,3,230,0
274,admin,11:54,4,243,0
131,doctor,11:05,2,212,0
225,doctor,17:20,6,268,0
42,nurse,21:30,8,564,0
52,nurse,11:44,6,349,0
281,doctor,18:20,4,415,0
95,doctor,14:50,9,712,1
161,doctor,16:05,1,140,0
67,doctor,16:43,4,223,0
69,nurse,14:11,7,499,0
189,doctor,03:56,4,352,1
286,doctor,17:39,6,177,0
102,admin,12:44,2,70,0
134,doctor,09:05,3,147,0
270,admin,14:49,4,298,0
98,doctor,19:17,3,313,0
106,doctor,16:13,3,406,0
75,doctor,07:18,3,180,0
190,nurse,20:05,2,330,0
204,doctor,17:13,6,256,0
132,nurse,08:06,10,120,0
242,doctor,12:38,6,366,0
3,nurse,14:32,8,244,0
68,admin,16:02,2,178,0
174,doctor,14:08,1,222,0
134,nurse,09:20,2,591,0
144,doctor,18:23,4,204,0
136,admin,16:20,4,129,0
78,doctor,15:54,6,385,0
77,nurse,01:11,2,330,1
224,doctor,08:57,4,80,0
288,doctor,14:29,4,117,0
64,nurse,17:05,5,534,0
261,doctor,11:36,6,359,0
3,doctor,15:49,5,152,0
256,doctor,08:56,15,806,1
63,doctor,13:23,5,114,0
42,nurse,20:53,9,322,0
3,nurse,16:02,9,256,0
292,admin,10:13,1,189,0
37,doctor,16:24,7,2333,1
205,doctor,08:01,2,143,0
79,doctor,08:19,4,281,0
68,nurse,17:42,3,516,0
229,doctor,13:30,3,348,0
217,nurse,11:27,39,590,1
238,doctor,17:14,6,411,0
270,nurse,22:05,6,329,0
245,doctor,11:09,2,410,0
268,admin,14:18,1,84,0
262,admin,14:26,1,282,0
130,nurse,17:16,3,483,0
237,nurse,11:50,4,521,0
153,doctor,16:46,41,1321,1
96,nurse,12:11,3,472,0
55,admin,14:34,1,47,0
245,doctor,18:25,43,1020,1
185,nurse,18:51,6,134,0
58,doctor,23:12,1,167,1
124,nurse,19:53,10,187,0
76,doctor,14:27,1,119,0
228,doctor,14:30,1,290,0
292,nurse,18:03,7,94,0
222,doctor,13:54,4,356,0
149,nurse,07:31,8,338,0
250,nurse,13:45,2,360,0
284,doctor,08:17,6,273,0
178,nurse,20:44,8,100,0
241,doctor,12:28,2,319,0
174,doctor,16:54,6,396,0
200,nurse,19:53,7,497,0
83,nurse,12:18,3,431,0
81,nurse,21:06,8,572,0
108,admin,16:03,1,228,0
82,nurse,11:52,10,106,0
59,nurse,13:07,10,204,0
182,nurse,07:49,10,226,0
264,nurse,09:45,2,564,0
57,admin,09:50,1,66,0
61,nurse,12:58,7,170,0
260,nurse,21:46,3,168,0
71,nurse,09:54,5,314,0
4,admin,11:53,4,219,0
137,doctor,12:45,4,244,0
272,nurse,19:50,5,160,0
210,nurse,20:54,10,496,0
227,nurse,10:49,2,457,0
44,nurse,16:20,8,592,0
202,nurse,07:42,4,552,0
267,nurse,15:26,8,543,0
156,nurse,16:58,7,94,0
76,nurse,18:28,5,544,0
227,nurse,17:56,8,487,0
19,doctor,15:21,4,124,0
110,nurse,08:32,10,249,0
82,nurse,06:01,10,393,0
156,doctor,18:27,5,116,0
133,nurse,22:22,3,114,0
230,nurse,15:36,2,322,0
298,doctor,16:45,6,400,0
180,nurse,15:18,4,455,0
54,doctor,12:33,5,158,0
51,nurse,10:45,8,514,0
218,doctor,03:13,4,99,1
287,doctor,15:49,4,195,0
226,nurse,21:46,8,511,0
249,doctor,18:29,2,420,0
109,nurse,20:30,2,472,0
61,doctor,16:54,4,116,0
21,doctor,15:09,1,250,0
151,doctor,14:01,2,132,0
157,nurse,15:13,4,509,0
281,nurse,08:55,14,1255,1
232,nurse,16:50,8,333,0
68,nurse,10:32,9,479,0
167,doctor,08:51,5,400,0
203,nurse,16:34,2,580,0
143,nurse,08:55,4,452,0
159,doctor,15:41,1,389,0
278,nurse,07:36,10,186,0
10,nurse,09:42,10,182,0
106,admin,11:53,4,88,0
206,nurse,07:31,2,264,0
271,doctor,12:24,3,106,0
87,doctor,09:11,28,583,1
87,doctor,07:39,3,152,0
200,doctor,02:09,4,225,1
62,doctor,07:12,2,365,0
259,nurse,18:07,6,121,0
34,doctor,14:01,4,384,0
138,doctor,15:37,6,111,0
65,doctor,11:36,4,288,0
105,doctor,19:09,3,336,0
276,admin,14:58,4,66,0
149,doctor,17:10,1,90,0
129,admin,18:24,3,153,0
24,nurse,11:47,10,378,0
63,doctor,23:35,3,281,1
163,doctor,17:21,6,193,0
140,admin,11:42,3,219,0
169,doctor,07:58,6,128,0
244,nurse,00:43,4,301,1
251,nurse,18:34,3,493,0
276,nurse,06:57,9,434,0
193,doctor,16:22,4,150,0
5,nurse,09:29,7,569,0
11,doctor,17:58,34,792,1
156,doctor,19:45,2,179,0
19,admin,12:31,2,48,0
203,doctor,08:55,3,351,0
100,nurse,11:04,4,471,0
292,doctor,10:56,5,200,0
273,doctor,16:16,6,346,0
219,nurse,07:54,15,2471,1
63,nurse,22:29,9,275,0
115,nurse,02:58,8,362,1
100,doctor,08:56,13,862,1
39,admin,11:12,2,213,0
50,doctor,07:30,4,72,0
172,nurse,14:15,3,332,0
28,doctor,12:33,2,97,0
49,nurse,20:37,3,133,0
194,admin,13:56,1,110,0
29,doctor,11:39,6,281,0
287,doctor,07:18,4,265,0
120,doctor,16:50,6,379,0
220,doctor,16:39,1,233,0
14,nurse,20:33,7,390,0
35,doctor,16:50,2,353,0
182,doctor,13:30,6,377,0
23,doctor,07:08,3,359,0
184,doctor,11:37,5,134,0
176,doctor,11:23,1,325,0
30,nurse,13:32,10,529,0
103,doctor,17:58,2,95,0
240,doctor,16:44,3,356,0
154,nurse,19:21,4,143,0
22,nurse,21:14,2,417,0
110,doctor,10:30,6,229,0
205,nurse,11:52,2,275,0
285,doctor,08:09,3,285,0
185,doctor,07:01,2,161,0
135,doctor,18:11,3,343,0
91,doctor,11:58,1,70,0
57,nurse,16:59,5,246,0
191,nurse,11:33,8,539,0
67,nurse,12:12,10,283,0
220,nurse,13:58,2,480,0
275,nurse,15:50,4,257,0
144,doctor,09:54,5,359,0
42,nurse,21:50,3,175,0
261,nurse,17:31,10,327,0
270,doctor,18:30,6,313,0
299,nurse,07:13,5,548,0
203,doctor,10:19,4,253,0
192,nurse,14:35,3,158,0
266,nurse,17:14,2,328,0
231,nurse,20:27,8,278,0
196,nurse,06:11,9,209,0
43,doctor,15:32,17,966,1
37,admin,08:34,14,1083,1
155,doctor,18:52,6,200,0
71,doctor,19:45,6,338,0
154,admin,13:50,20,1230,1
7,nurse,21:41,10,596,0
204,nurse,13:14,5,332,0
283,doctor,19:29,6,296,0
97,doctor,19:44,38,829,1
16,doctor,12:08,5,125,0
256,doctor,19:42,3,233,0
207,doctor,19:49,6,335,0
291,doctor,19:02,2,138,0
291,admin,18:51,4,240,0
274,doctor,13:12,4,115,0
156,doctor,08:10,1,405,0
251,nurse,01:12,3,556,1
120,admin,12:42,1,277,0
88,doctor,12:55,4,260,0
275,doctor,13:30,6,95,0
106,doctor,09:55,2,218,0
244,doctor,09:38,5,218,0
235,nurse,14:12,2,597,0
205,doctor,19:15,15,3031,1
295,nurse,07:47,3,237,0
178,nurse,15:25,4,302,0
222,doctor,14:24,6,153,0
23,nurse,01:17,10,239,1
112,nurse,19:48,19,1155,1
167,doctor,13:28,2,189,0
14,doctor,23:44,6,296,1
100,doctor,13:02,1,188,0
168,doctor,17:47,4,308,0
125,nurse,20:08,20,1843,1
10,nurse,09:11,6,153,0
40,nurse,06:43,6,168,0
18,doctor,17:34,2,286,0
268,nurse,09:24,6,317,0
194,doctor,01:23,2,162,1
8,doctor,12:52,2,408,0
50,nurse,11:46,4,112,0
168,doctor,12:35,6,157,0
203,nurse,19:07,5,199,0
8,doctor,13:41,3,66,0
34,doctor,17:52,3,392,0
112,nurse,15:49,43,608,1
292,nurse,11:16,3,397,0
199,doctor,17:59,6,128,0
163,doctor,17:30,1,231,0
230,doctor,13:32,6,179,0
7,nurse,13:01,3,248,0
125,doctor,16:05,1,130,0
78,doctor,13:13,6,79,0
228,doctor,18:56,3,128,0
21,doctor,15:50,4,391,0
118,nurse,16:21,5,195,0
128,nurse,13:38,8,356,0
4,doctor,08:55,4,95,0
73,admin,01:05,2,149,1
240,doctor,09:46,24,901,1
156,doctor,11:36,4,385,0
247,doctor,08:23,4,253,0
259,doctor,16:47,4,139,0
11,nurse,18:27,3,478,0
276,admin,10:35,2,176,0
146,doctor,13:35,5,306,0
241,doctor,10:09,2,62,0
192,doctor,14:25,4,262,0
251,admin,12:41,1,254,0
64,nurse,18:59,4,189,0
179,nurse,22:45,9,415,0
198,nurse,19:47,5,214,0
186,nurse,06:44,4,223,0
76,nurse,14:15,4,96,0
197,doctor,18:37,17,1461,1
85,admin,14:16,3,240,0
46,nurse,09:40,7,506,0
204,doctor,18:19,1,146,0
36,nurse,19:33,18,3380,1
91,doctor,12:11,6,128,0
57,doctor,14:36,2,155,0
99,doctor,11:57,4,285,0
86,nurse,08:18,3,283,0
16,doctor,10:30,20,3455,1
137,nurse,23:37,2,139,1
193,doctor,16:33,3,308,0
220,nurse,16:23,7,251,0
205,nurse,18:39,2,589,0
52,doctor,07:29,6,265,0
72,nurse,06:38,3,534,0
128,nurse,17:28,9,353,0
165,doctor,07:40,3,83,0
228,admin,11:38,4,249,0
179,nurse,19:59,9,595,0
52,nurse,18:18,5,454,0
293,doctor,19:54,6,318,0
45,doctor,11:53,6,340,0
229,admin,09:30,2,169,0
46,doctor,08:27,6,74,0
197,doctor,19:17,2,191,0
64,nurse,10:59,10,414,0
171,nurse,04:49,3,419,1
196,doctor,17:41,5,283,0
60,nurse,15:05,3,135,0
97,doctor,18:07,5,248,0
195,doctor,16:47,1,219,0
199,doctor,13:20,3,407,0
114,admin,09:25,1,280,0
152,doctor,10:31,6,293,0
18,doctor,16:20,3,317,0
294,admin,15:40,2,298,0
31,doctor,19:21,2,167,0
116,nurse,07:59,4,528,0
82,nurse,06:35,8,262,0
179,doctor,19:25,4,96,0
100,nurse,18:06,4,255,0
28,nurse,15:29,4,385,0
150,doctor,09:13,2,160,0
295,nurse,23:50,4,282,1
87,admin,08:06,3,287,0
264,doctor,12:37,18,1308,1
18,nurse,09:15,8,340,0
89,doctor,17:47,4,414,0
46,admin,15:55,4,185,0
6,nurse,09:07,3,152,0
261,nurse,13:01,9,230,0
93,nurse,21:41,39,1011,1
33,nurse,11:25,5,2312,1
272,nurse,21:04,10,518,0
64,nurse,12:42,3,182,0
3,nurse,20:51,7,152,0
83,doctor,08:35,3,77,0
153,doctor,12:34,2,276,0
128,admin,12:02,3,272,0
161,doctor,15:58,3,370,0
51,nurse,07:15,2,186,0
111,doctor,09:38,5,170,0
217,nurse,08:35,6,223,0
205,doctor,14:05,3,406,0
275,doctor,10:04,6,197,0
99,admin,13:36,2,259,0
223,nurse,18:01,5,129,0
281,doctor,13:04,3,387,0
140,doctor,09:55,2,200,0
114,doctor,13:06,1,149,0
251,nurse,09:33,7,448,0
139,nurse,09:57,2,177,0
93,doctor,12:51,6,407,0
207,admin,15:37,2,177,0
80,doctor,17:08,2,253,0
190,nurse,13:43,8,451,0
182,nurse,20:32,6,231,0
118,admin,12:40,1,201,0
47,doctor,17:05,1,182,0
30,admin,09:47,3,297,0
218,nurse,22:59,9,2664,1
273,nurse,09:25,2,405,0
4,doctor,18:27,6,333,0
271,nurse,07:38,9,583,0
269,doctor,10:11,1,247,0
27,nurse,19:31,8,177,0
128,doctor,15:54,1,208,0
110,doctor,07:47,6,351,0
264,doctor,07:59,4,376,0
4,nurse,20:21,14,2149,1
96,doctor,13:22,1,111,0
271,doctor,15:57,2,270,0
80,doctor,19:42,3,175,0
187,nurse,19:57,4,364,0
225,nurse,20:10,4,271,0
102,nurse,01:18,2,158,1
17,doctor,09:42,2,305,0
61,admin,14:31,4,110,0
205,doctor,15:46,6,259,0
11,doctor,09:09,3,316,0
27,doctor,17:53,3,279,0
223,admin,15:18,3,293,0
79,doctor,18:32,2,187,0
135,doctor,18:15,6,279,0
53,doctor,18:46,5,372,0
77,doctor,10:07,2,265,0
75,doctor,13:01,5,162,0
209,doctor,11:44,12,1608,1
262,doctor,13:41,1,215,0
180,doctor,18:26,2,223,0
1,nurse,07:42,7,198,0
52,doctor,13:11,3,311,0
50,doctor,17:00,6,342,0
185,nurse,17:47,10,399,0
108,doctor,16:24,1,114,0
62,doctor,07:37,6,157,0
51,doctor,08:34,5,235,0
104,doctor,15:46,2,82,0
130,doctor,19:54,5,237,0
61,nurse,19:04,9,304,0
12,nurse,11:38,6,446,0
290,admin,08:50,2,248,0
263,nurse,08:10,9,474,0
200,nurse,18:38,6,195,0
112,doctor,16:44,1,322,0
269,nurse,14:19,5,241,0
88,nurse,13:02,10,211,0
143,doctor,09:17,1,388,0
108,admin,16:07,1,222,0
167,nurse,08:45,10,225,0
151,nurse,16:03,2,511,0
144,doctor,09:16,1,335,0
299,nurse,09:46,8,574,0
283,nurse,12:52,9,202,0
203,doctor,09:28,2,282,0
48,doctor,14:11,4,154,0
292,nurse,21:46,4,421,0
91,doctor,13:43,5,156,0
126,doctor,17:25,18,1478,1
7,doctor,16:06,4,256,0
23,doctor,09:15,1,197,0
7,doctor,19:00,1,337,0
44,nurse,12:08,9,478,0
84,nurse,15:21,9,169,0
137,doctor,17:34,1,70,0
152,nurse,09:32,8,162,0
117,doctor,13:24,2,240,0
197,nurse,09:31,4,597,0
145,doctor,12:04,5,230,0
44,doctor,07:38,2,151,0
93,doctor,17:27,2,401,0
147,nurse,17:56,3,228,0
136,admin,09:50,1,121,0
76,nurse,18:28,9,507,0
143,doctor,09:05,3,125,0
164,doctor,14:27,4,415,0
171,admin,10:51,2,241,0
274,doctor,14:34,5,177,0
216,doctor,15:36,6,172,0
2,nurse,12:54,2,275,0
57,nurse,07:58,7,274,0
72,nurse,15:29,4,517,0
216,nurse,13:13,5,118,0
74,nurse,18:46,2,446,0
55,admin,18:37,1,289,0
16,nurse,10:23,4,130,0
214,doctor,01:30,6,131,1
154,nurse,21:26,7,317,0
147,nurse,09:09,2,541,0
89,nurse,22:10,2,292,0
233,nurse,14:58,10,246,0
81,nurse,14:05,10,283,0
109,admin,14:39,1,157,0
287,doctor,16:53,1,414,0
208,nurse,18:10,2,501,0
139,doctor,08:06,1,245,0
15,nurse,13:18,4,367,0
6,doctor,19:58,3,156,0
17,nurse,13:17,3,590,0
248,nurse,00:20,3,573,1
145,doctor,13:32,2,221,0
67,nurse,09:21,8,549,0
77,nurse,06:37,8,334,0
149,nurse,11:09,9,130,0
119,nurse,23:41,4,483,1
257,nurse,22:46,10,566,0
68,nurse,16:18,7,409,0
199,nurse,13:13,3,580,0
255,doctor,08:51,1,133,0
45,nurse,21:06,9,250,0
35,doctor,11:36,3,240,0
236,doctor,11:30,3,286,0
64,nurse,21:02,7,529,0
67,doctor,14:23,5,379,0
212,admin,16:28,3,66,0
126,nurse,06:09,3,238,0
38,doctor,10:24,4,402,0
274,doctor,14:06,1,152,0
204,nurse,19:12,8,258,0
249,doctor,10:44,6,303,0
280,doctor,09:30,2,387,0
195,doctor,07:59,3,280,0
109,admin,08:48,4,183,0
73,doctor,08:17,4,101,0
215,doctor,15:13,6,192,0
220,doctor,19:19,22,806,1
244,doctor,15:44,2,416,0
293,doctor,13:52,1,347,0
40,nurse,10:20,7,97,0
76,doctor,14:55,3,118,0
135,nurse,22:46,2,595,0
65,nurse,20:40,3,108,0
216,doctor,18:34,2,367,0
98,doctor,17:36,1,249,0
158,nurse,09:44,20,3357,1
181,admin,13:53,4,216,0
220,doctor,12:11,5,364,0
146,doctor,17:44,6,283,0
51,nurse,08:51,3,135,0
211,nurse,09:31,10,141,0
17,nurse,15:54,8,198,0
196,doctor,08:12,4,123,0
238,doctor,13:58,6,420,0
192,nurse,13:32,6,227,0
213,nurse,13:00,8,106,0
192,doctor,15:52,6,367,0
293,doctor,13:15,5,260,0
27,doctor,19:59,5,279,0
89,doctor,13:57,3,324,0
65,doctor,15:07,6,355,0
134,nurse,11:20,5,137,0
79,doctor,07:39,6,338,0
196,admin,23:46,2,277,1
96,nurse,13:41,5,242,0
194,doctor,19:16,6,86,0
12,doctor,17:37,1,116,0
55,nurse,10:18,6,548,0
186,doctor,03:06,4,71,1
40,doctor,10:43,4,252,0
231,nurse,11:11,6,95,0
17,admin,09:21,3,292,0
3,admin,10:33,3,107,0
12,doctor,15:48,9,1585,1
112,nurse,06:20,4,202,0
65,doctor,11:17,4,162,0
283,admin,18:18,4,298,0
99,doctor,11:11,2,411,0
202,nurse,09:37,6,174,0
250,nurse,19:56,9,306,0
164,nurse,09:38,8,309,0
33,doctor,14:10,1,321,0
272,doctor,12:25,1,118,0
96,doctor,12:15,1,170,0
161,nurse,09:00,7,442,0
239,doctor,16:50,3,179,0
109,nurse,22:13,3,377,0
39,doctor,16:57,6,275,0
164,nurse,12:12,2,500,0
141,nurse,09:07,40,750,1
122,nurse,06:18,2,419,0
3,nurse,20:18,4,520,0
274,admin,08:21,5,984,1
213,nurse,15:17,7,475,0
161,doctor,16:03,37,1011,1
63,nurse,17:39,3,104,0
72,doctor,08:20,6,283,0
189,doctor,07:59,6,1763,1
25,nurse,08:16,33,1177,1
71,doctor,16:29,1,124,0
300,doctor,13:40,4,402,0
296,doctor,14:42,4,203,0
116,doctor,08:16,3,102,0
125,doctor,17:41,6,165,0
254,nurse,01:00,5,329,1
54,nurse,16:13,10,353,0
160,nurse,20:41,4,524,0
113,nurse,17:24,9,534,0
205,nurse,12:04,6,306,0
296,doctor,17:06,2,296,0
124,nurse,06:57,9,185,0
272,doctor,14:22,3,120,0
221,admin,01:25,4,215,1
51,doctor,07:41,4,276,0
91,doctor,16:17,5,371,0
26,nurse,13:07,5,148,0
137,doctor,00:34,1,201,1
208,doctor,13:25,1,172,0
138,nurse,21:13,4,492,0
148,doctor,18:00,1,154,0
245,nurse,15:54,5,177,0
96,doctor,14:09,12,1371,1
136,doctor,01:43,1,364,1
1,doctor,14:55,2,301,0
291,doctor,17:18,2,328,0
49,nurse,09:19,7,321,0
280,nurse,14:42,9,219,0
181,doctor,18:21,45,1391,1
11,doctor,09:26,2,397,0
16,admin,11:36,4,229,0
194,doctor,08:17,19,2858,1
179,doctor,12:25,5,273,0
98,admin,08:37,3,107,0
178,doctor,11:07,1,315,0
77,admin,16:18,2,200,0
151,nurse,03:02,5,234,1
251,nurse,15:00,8,270,0
129,nurse,02:56,6,492,1
288,nurse,10:05,6,163,0
300,admin,09:18,2,61,0
198,nurse,19:25,3,547,0
160,doctor,09:36,4,407,0
72,nurse,12:16,4,303,0
44,nurse,15:36,9,369,0
224,doctor,08:08,5,286,0
184,nurse,20:22,8,328,0
15,doctor,15:01,4,105,0
155,nurse,13:37,10,281,0
290,doctor,11:03,4,124,0
266,doctor,07:05,15,953,1
171,nurse,09:52,6,379,0
32,nurse,09:47,10,468,0
265,nurse,10:35,9,159,0
80,doctor,11:40,3,63,0
103,nurse,09:04,2,168,0
50,nurse,13:13,3,332,0
201,doctor,07:59,1,213,0
121,doctor,15:16,5,408,0
64,doctor,13:09,6,71,0
124,doctor,09:32,6,418,0
149,nurse,15:42,3,581,0
141,nurse,18:24,3,327,0
15,doctor,11:29,1,348,0
18,doctor,17:41,6,377,0
182,doctor,09:29,6,294,0
184,doctor,15:54,5,167,0
200,doctor,15:04,2,395,0
289,doctor,12:29,6,131,0
156,doctor,13:04,6,307,0
93,doctor,16:45,5,397,0
166,nurse,17:37,8,124,0
82,doctor,10:06,6,114,0
166,nurse,13:49,5,143,0
197,nurse,19:59,3,121,0
38,nurse,20:48,7,400,0
90,nurse,09:44,40,1173,1
285,doctor,10:12,3,311,0
